TIME (s),East Distance (m),Distance Above Sea Level (m),North Distance (m),Velocity East (m/s),Velocity Up (m/s),Velocity North (m/s),Spin Rate (rpm),Air Density (kg/m^3),Air Temperature (K)
0.789000,0.000000,5.436511,454.114023,0.000000,1.485309,420.087532,257979.914543,1.221279,288.114663
0.790000,0.000000,5.437991,454.534002,0.000000,1.474583,419.826860,257969.080054,1.221279,288.114653
0.791000,0.000000,5.439462,454.953720,0.000000,1.463864,419.566588,257958.252740,1.221279,288.114643
0.792000,0.000000,5.440921,455.373178,0.000000,1.453153,419.306715,257947.432591,1.221279,288.114634
0.793000,0.000000,5.442370,455.792377,0.000000,1.442449,419.047240,257936.619595,1.221279,288.114625
0.794000,0.000000,5.443808,456.211316,0.000000,1.431753,418.788163,257925.813742,1.221279,288.114615
0.795000,0.000000,5.445235,456.629997,0.000000,1.421064,418.529482,257915.015021,1.221279,288.114606
0.796000,0.000000,5.446652,457.048418,0.000000,1.410383,418.271196,257904.223419,1.221279,288.114597
0.797000,0.000000,5.448058,457.466582,0.000000,1.399709,418.013305,257893.438927,1.221279,288.114588
0.798000,0.000000,5.449453,457.884488,0.000000,1.389042,417.755806,257882.661533,1.221279,288.114579
0.799000,0.000000,5.450837,458.302137,0.000000,1.378382,417.498700,257871.891227,1.221279,288.114570
0.800000,0.000000,5.452211,458.719528,0.000000,1.367730,417.241986,257861.127997,1.221279,288.114561
0.801000,0.000000,5.453575,459.136664,0.000000,1.357086,416.985661,257850.371832,1.221279,288.114552
0.802000,0.000000,5.454927,459.553543,0.000000,1.346448,416.729726,257839.622721,1.221279,288.114543
0.803000,0.000000,5.456269,459.970166,0.000000,1.335818,416.474179,257828.880654,1.221280,288.114534
0.804000,0.000000,5.457601,460.386534,0.000000,1.325195,416.219020,257818.145620,1.221280,288.114526
0.805000,0.000000,5.458921,460.802647,0.000000,1.314579,415.964247,257807.417608,1.221280,288.114517
0.806000,0.000000,5.460232,461.218505,0.000000,1.303971,415.709860,257796.696607,1.221280,288.114508
0.807000,0.000000,5.461531,461.634109,0.000000,1.293370,415.455857,257785.982606,1.221280,288.114500
0.808000,0.000000,5.462820,462.049459,0.000000,1.282776,415.202238,257775.275595,1.221280,288.114492
0.809000,0.000000,5.464098,462.464556,0.000000,1.272189,414.949002,257764.575562,1.221280,288.114483
0.810000,0.000000,5.465366,462.879399,0.000000,1.261609,414.696147,257753.882498,1.221280,288.114475
0.811000,0.000000,5.466623,463.293990,0.000000,1.251037,414.443673,257743.196391,1.221280,288.114467
0.812000,0.000000,5.467870,463.708329,0.000000,1.240471,414.191579,257732.517231,1.221280,288.114459
0.813000,0.000000,5.469106,464.122415,0.000000,1.229913,413.939864,257721.845008,1.221280,288.114451
0.814000,0.000000,5.470332,464.536251,0.000000,1.219361,413.688526,257711.179710,1.221280,288.114443
0.815000,0.000000,5.471547,464.949835,0.000000,1.208817,413.437566,257700.521327,1.221280,288.114435
0.816000,0.000000,5.472751,465.363168,0.000000,1.198280,413.186982,257689.869849,1.221280,288.114427
0.817000,0.000000,5.473945,465.776250,0.000000,1.187750,412.936773,257679.225264,1.221280,288.114419
0.818000,0.000000,5.475128,466.189083,0.000000,1.177227,412.686939,257668.587564,1.221280,288.114412
0.819000,0.000000,5.476301,466.601666,0.000000,1.166711,412.437477,257657.956736,1.221280,288.114404
0.820000,0.000000,5.477464,467.014000,0.000000,1.156201,412.188388,257647.332771,1.221280,288.114396
0.821000,0.000000,5.478615,467.426084,0.000000,1.145699,411.939671,257636.715659,1.221280,288.114389
0.822000,0.000000,5.479757,467.837921,0.000000,1.135204,411.691325,257626.105388,1.221280,288.114382
0.823000,0.000000,5.480888,468.249509,0.000000,1.124716,411.443348,257615.501949,1.221280,288.114374
0.824000,0.000000,5.482008,468.660849,0.000000,1.114234,411.195740,257604.905331,1.221280,288.114367
0.825000,0.000000,5.483118,469.071941,0.000000,1.103760,410.948499,257594.315524,1.221280,288.114360
0.826000,0.000000,5.484217,469.482787,0.000000,1.093292,410.701626,257583.732518,1.221280,288.114353
0.827000,0.000000,5.485306,469.893386,0.000000,1.082831,410.455119,257573.156302,1.221281,288.114346
0.828000,0.000000,5.486385,470.303739,0.000000,1.072377,410.208978,257562.586866,1.221281,288.114339
0.829000,0.000000,5.487453,470.713845,0.000000,1.061930,409.963200,257552.024201,1.221281,288.114332
0.830000,0.000000,5.488510,471.123706,0.000000,1.051490,409.717786,257541.468295,1.221281,288.114325
0.831000,0.000000,5.489557,471.533322,0.000000,1.041057,409.472735,257530.919138,1.221281,288.114318
0.832000,0.000000,5.490594,471.942692,0.000000,1.030630,409.228046,257520.376721,1.221281,288.114311
0.833000,0.000000,5.491620,472.351819,0.000000,1.020210,408.983717,257509.841034,1.221281,288.114304
0.834000,0.000000,5.492636,472.760701,0.000000,1.009797,408.739749,257499.312066,1.221281,288.114298
0.835000,0.000000,5.493642,473.169339,0.000000,0.999391,408.496139,257488.789807,1.221281,288.114291
0.836000,0.000000,5.494637,473.577734,0.000000,0.988991,408.252888,257478.274247,1.221281,288.114285
0.837000,0.000000,5.495621,473.985885,0.000000,0.978598,408.010010,257467.765376,1.221281,288.114278
0.838000,0.000000,5.496596,474.393794,0.000000,0.968212,407.767529,257457.263184,1.221281,288.114272
0.839000,0.000000,5.497559,474.801461,0.000000,0.957832,407.525446,257446.767659,1.221281,288.114266
0.840000,0.000000,5.498513,475.208886,0.000000,0.947460,407.283759,257436.278791,1.221281,288.114260
0.841000,0.000000,5.499456,475.616069,0.000000,0.937094,407.042466,257425.796568,1.221281,288.114254
0.842000,0.000000,5.500389,476.023011,0.000000,0.926735,406.801568,257415.320979,1.221281,288.114247
0.843000,0.000000,5.501311,476.429712,0.000000,0.916382,406.561062,257404.852014,1.221281,288.114241
0.844000,0.000000,5.502223,476.836173,0.000000,0.906036,406.320949,257394.389662,1.221281,288.114236
0.845000,0.000000,5.503125,477.242394,0.000000,0.895697,406.081225,257383.933911,1.221281,288.114230
0.846000,0.000000,5.504017,477.648376,0.000000,0.885365,405.841892,257373.484752,1.221281,288.114224
0.847000,0.000000,5.504898,478.054118,0.000000,0.875039,405.602947,257363.042172,1.221281,288.114218
0.848000,0.000000,5.505768,478.459622,0.000000,0.864720,405.364389,257352.606162,1.221281,288.114213
0.849000,0.000000,5.506629,478.864887,0.000000,0.854407,405.126218,257342.176711,1.221281,288.114207
0.850000,0.000000,5.507479,479.269914,0.000000,0.844101,404.888433,257331.753808,1.221281,288.114201
0.851000,0.000000,5.508319,479.674703,0.000000,0.833801,404.651032,257321.337442,1.221281,288.114196
0.852000,0.000000,5.509148,480.079256,0.000000,0.823508,404.414014,257310.927603,1.221281,288.114191
0.853000,0.000000,5.509967,480.483571,0.000000,0.813222,404.177378,257300.524280,1.221281,288.114185
0.854000,0.000000,5.510776,480.887650,0.000000,0.802942,403.941124,257290.127462,1.221281,288.114180
0.855000,0.000000,5.511575,481.291493,0.000000,0.792668,403.705251,257279.737140,1.221281,288.114175
0.856000,0.000000,5.512363,481.695100,0.000000,0.782401,403.469756,257269.353301,1.221281,288.114170
0.857000,0.000000,5.513142,482.098472,0.000000,0.772141,403.234640,257258.975937,1.221281,288.114165
0.858000,0.000000,5.513909,482.501609,0.000000,0.761887,402.999901,257248.605036,1.221281,288.114160
0.859000,0.000000,5.514667,482.904511,0.000000,0.751639,402.765538,257238.240588,1.221281,288.114155
0.860000,0.000000,5.515414,483.307179,0.000000,0.741398,402.531551,257227.882582,1.221282,288.114150
0.861000,0.000000,5.516152,483.709613,0.000000,0.731163,402.297938,257217.531009,1.221282,288.114145
0.862000,0.000000,5.516878,484.111814,0.000000,0.720934,402.064698,257207.185858,1.221282,288.114140
0.863000,0.000000,5.517595,484.513781,0.000000,0.710712,401.831830,257196.847117,1.221282,288.114136
0.864000,0.000000,5.518302,484.915516,0.000000,0.700496,401.599334,257186.514778,1.221282,288.114131
0.865000,0.000000,5.518998,485.317019,0.000000,0.690287,401.367208,257176.188830,1.221282,288.114127
0.866000,0.000000,5.519684,485.718290,0.000000,0.680084,401.135451,257165.869263,1.221282,288.114122
0.867000,0.000000,5.520360,486.119329,0.000000,0.669887,400.904063,257155.556066,1.221282,288.114118
0.868000,0.000000,5.521025,486.520136,0.000000,0.659696,400.673042,257145.249229,1.221282,288.114113
0.869000,0.000000,5.521681,486.920713,0.000000,0.649512,400.442388,257134.948742,1.221282,288.114109
0.870000,0.000000,5.522326,487.321060,0.000000,0.639333,400.212099,257124.654594,1.221282,288.114105
0.871000,0.000000,5.522961,487.721176,0.000000,0.629161,399.982174,257114.366777,1.221282,288.114101
0.872000,0.000000,5.523586,488.121062,0.000000,0.618996,399.752613,257104.085279,1.221282,288.114097
0.873000,0.000000,5.524201,488.520720,0.000000,0.608836,399.523415,257093.810091,1.221282,288.114093
0.874000,0.000000,5.524805,488.920148,0.000000,0.598683,399.294578,257083.541202,1.221282,288.114089
0.875000,0.000000,5.525400,489.319347,0.000000,0.588536,399.066102,257073.278603,1.221282,288.114085
0.876000,0.000000,5.525984,489.718318,0.000000,0.578394,398.837986,257063.022283,1.221282,288.114081
0.877000,0.000000,5.526558,490.117061,0.000000,0.568259,398.610228,257052.772233,1.221282,288.114077
0.878000,0.000000,5.527122,490.515577,0.000000,0.558131,398.382828,257042.528442,1.221282,288.114074
0.879000,0.000000,5.527676,490.913865,0.000000,0.548008,398.155786,257032.290902,1.221282,288.114070
0.880000,0.000000,5.528220,491.311926,0.000000,0.537891,397.929099,257022.059600,1.221282,288.114067
0.881000,0.000000,5.528754,491.709761,0.000000,0.527781,397.702767,257011.834529,1.221282,288.114063
0.882000,0.000000,5.529277,492.107369,0.000000,0.517676,397.476790,257001.615678,1.221282,288.114060
0.883000,0.000000,5.529791,492.504752,0.000000,0.507577,397.251165,256991.403038,1.221282,288.114056
0.884000,0.000000,5.530294,492.901909,0.000000,0.497485,397.025893,256981.196598,1.221282,288.114053
0.885000,0.000000,5.530787,493.298842,0.000000,0.487398,396.800973,256970.996348,1.221282,288.114050
0.886000,0.000000,5.531271,493.695549,0.000000,0.477318,396.576402,256960.802280,1.221282,288.114047
0.887000,0.000000,5.531744,494.092032,0.000000,0.467243,396.352182,256950.614383,1.221282,288.114044
0.888000,0.000000,5.532207,494.488291,0.000000,0.457175,396.128310,256940.432648,1.221282,288.114041
0.889000,0.000000,5.532660,494.884326,0.000000,0.447112,395.904786,256930.257065,1.221282,288.114038
0.890000,0.000000,5.533103,495.280138,0.000000,0.437055,395.681609,256920.087624,1.221282,288.114035
0.891000,0.000000,5.533536,495.675727,0.000000,0.427004,395.458778,256909.924316,1.221282,288.114032
0.892000,0.000000,5.533958,496.071093,0.000000,0.416960,395.236291,256899.767131,1.221282,288.114029
0.893000,0.000000,5.534371,496.466236,0.000000,0.406921,395.014150,256889.616060,1.221282,288.114027
0.894000,0.000000,5.534774,496.861158,0.000000,0.396887,394.792351,256879.471093,1.221282,288.114024
0.895000,0.000000,5.535167,497.255858,0.000000,0.386860,394.570895,256869.332220,1.221282,288.114021
0.896000,0.000000,5.535549,497.650337,0.000000,0.376838,394.349780,256859.199433,1.221282,288.114019
0.897000,0.000000,5.535922,498.044595,0.000000,0.366823,394.129006,256849.072721,1.221282,288.114017
0.898000,0.000000,5.536285,498.438632,0.000000,0.356813,393.908572,256838.952075,1.221282,288.114014
0.899000,0.000000,5.536637,498.832449,0.000000,0.346809,393.688477,256828.837486,1.221282,288.114012
0.900000,0.000000,5.536980,499.226045,0.000000,0.336811,393.468720,256818.728945,1.221282,288.114010
0.901000,0.000000,5.537313,499.619423,0.000000,0.326818,393.249301,256808.626442,1.221282,288.114007
0.902000,0.000000,5.537635,500.012581,0.000000,0.316831,393.030217,256798.529967,1.221282,288.114005
0.903000,0.000000,5.537948,500.405520,0.000000,0.306850,392.811469,256788.439512,1.221282,288.114003
0.904000,0.000000,5.538251,500.798240,0.000000,0.296875,392.593056,256778.355067,1.221282,288.114001
0.905000,0.000000,5.538543,501.190742,0.000000,0.286905,392.374977,256768.276623,1.221282,288.113999
0.906000,0.000000,5.538826,501.583027,0.000000,0.276941,392.157230,256758.204170,1.221282,288.113998
0.907000,0.000000,5.539099,501.975093,0.000000,0.266983,391.939816,256748.137700,1.221282,288.113996
0.908000,0.000000,5.539362,502.366943,0.000000,0.257030,391.722733,256738.077203,1.221282,288.113994
0.909000,0.000000,5.539615,502.758575,0.000000,0.247083,391.505980,256728.022670,1.221282,288.113993
0.910000,0.000000,5.539858,503.149991,0.000000,0.237142,391.289557,256717.974092,1.221282,288.113991
0.911000,0.000000,5.540091,503.541190,0.000000,0.227206,391.073469,256707.931459,1.221282,288.113989
0.912000,0.000000,5.540314,503.932174,0.000000,0.217276,390.857741,256697.894763,1.221282,288.113988
0.913000,0.000000,5.540527,504.322942,0.000000,0.207352,390.642371,256687.863993,1.221282,288.113987
0.914000,0.000000,5.540730,504.713495,0.000000,0.197433,390.427361,256677.839139,1.221282,288.113985
0.915000,0.000000,5.540923,505.103833,0.000000,0.187520,390.212708,256667.820192,1.221282,288.113984
0.916000,0.000000,5.541107,505.493956,0.000000,0.177612,389.998412,256657.807141,1.221282,288.113983
0.917000,0.000000,5.541280,505.883865,0.000000,0.167710,389.784472,256647.799977,1.221282,288.113982
0.918000,0.000000,5.541444,506.273561,0.000000,0.157813,389.570886,256637.798690,1.221282,288.113981
0.919000,0.000000,5.541597,506.663043,0.000000,0.147922,389.357654,256627.803271,1.221282,288.113980
0.920000,0.000000,5.541741,507.052312,0.000000,0.138036,389.144775,256617.813709,1.221282,288.113979
0.921000,0.000000,5.541875,507.441368,0.000000,0.128156,388.932248,256607.829995,1.221282,288.113978
0.922000,0.000000,5.541999,507.830212,0.000000,0.118281,388.720071,256597.852119,1.221282,288.113977
0.923000,0.000000,5.542113,508.218843,0.000000,0.108412,388.508245,256587.880072,1.221282,288.113976
0.924000,0.000000,5.542218,508.607264,0.000000,0.098548,388.296767,256577.913844,1.221282,288.113976
0.925000,0.000000,5.542312,508.995472,0.000000,0.088690,388.085637,256567.953425,1.221282,288.113975
0.926000,0.000000,5.542397,509.383470,0.000000,0.078837,387.874854,256557.998805,1.221282,288.113974
0.927000,0.000000,5.542471,509.771257,0.000000,0.068989,387.664417,256548.049976,1.221282,288.113974
0.928000,0.000000,5.542536,510.158834,0.000000,0.059147,387.454325,256538.106928,1.221282,288.113974
0.929000,0.000000,5.542591,510.546201,0.000000,0.049311,387.244578,256528.169651,1.221282,288.113973
0.930000,0.000000,5.542637,510.933358,0.000000,0.039479,387.035173,256518.238135,1.221282,288.113973
0.931000,0.000000,5.542672,511.320306,0.000000,0.029653,386.826111,256508.312372,1.221282,288.113973
0.932000,0.000000,5.542697,511.707046,0.000000,0.019832,386.617390,256498.392352,1.221282,288.113972
0.933000,0.000000,5.542713,512.093576,0.000000,0.010017,386.409010,256488.478065,1.221282,288.113972
0.934000,0.000000,5.542719,512.479898,0.000000,0.000206,386.200969,256478.569502,1.221282,288.113972
0.935000,0.000000,5.542715,512.866013,0.000000,-0.009598,385.993267,256468.666655,1.221282,288.113972
0.936000,0.000000,5.542702,513.251920,0.000000,-0.019398,385.785902,256458.769512,1.221282,288.113972
0.937000,0.000000,5.542678,513.637619,0.000000,-0.029193,385.578874,256448.878066,1.221282,288.113973
0.938000,0.000000,5.542645,514.023112,0.000000,-0.038982,385.372182,256438.992307,1.221282,288.113973
0.939000,0.000000,5.542602,514.408398,0.000000,-0.048766,385.165825,256429.112225,1.221282,288.113973
0.940000,0.000000,5.542549,514.793478,0.000000,-0.058544,384.959801,256419.237812,1.221282,288.113973
0.941000,0.000000,5.542486,515.178352,0.000000,-0.068318,384.754111,256409.369059,1.221282,288.113974
0.942000,0.000000,5.542414,515.563021,0.000000,-0.078086,384.548753,256399.505955,1.221282,288.113974
0.943000,0.000000,5.542332,515.947484,0.000000,-0.087849,384.343727,256389.648492,1.221282,288.113975
0.944000,0.000000,5.542240,516.331743,0.000000,-0.097607,384.139031,256379.796662,1.221282,288.113975
0.945000,0.000000,5.542138,516.715796,0.000000,-0.107360,383.934664,256369.950454,1.221282,288.113976
0.946000,0.000000,5.542027,517.099646,0.000000,-0.117108,383.730626,256360.109860,1.221282,288.113977
0.947000,0.000000,5.541906,517.483292,0.000000,-0.126851,383.526916,256350.274870,1.221282,288.113978
0.948000,0.000000,5.541775,517.866734,0.000000,-0.136588,383.323533,256340.445477,1.221282,288.113978
0.949000,0.000000,5.541634,518.249973,0.000000,-0.146321,383.120475,256330.621669,1.221282,288.113979
0.950000,0.000000,5.541484,518.633009,0.000000,-0.156048,382.917743,256320.803440,1.221282,288.113980
0.951000,0.000000,5.541324,519.015842,0.000000,-0.165771,382.715336,256310.990780,1.221282,288.113981
0.952000,0.000000,5.541154,519.398473,0.000000,-0.175488,382.513263,256301.183679,1.221282,288.113983
0.953000,0.000000,5.540974,519.780903,0.000000,-0.185200,382.311539,256291.382128,1.221282,288.113984
0.954000,0.000000,5.540785,520.163130,0.000000,-0.194908,382.110161,256281.586119,1.221282,288.113985
0.955000,0.000000,5.540586,520.545157,0.000000,-0.204610,381.909129,256271.795641,1.221282,288.113986
0.956000,0.000000,5.540377,520.926982,0.000000,-0.214307,381.708442,256262.010684,1.221282,288.113988
0.957000,0.000000,5.540159,521.308607,0.000000,-0.224000,381.508099,256252.231241,1.221282,288.113989
0.958000,0.000000,5.539931,521.690032,0.000000,-0.233687,381.308099,256242.457300,1.221282,288.113990
0.959000,0.000000,5.539693,522.071257,0.000000,-0.243369,381.108441,256232.688853,1.221282,288.113992
0.960000,0.000000,5.539446,522.452282,0.000000,-0.253047,380.909124,256222.925890,1.221282,288.113994
0.961000,0.000000,5.539189,522.833108,0.000000,-0.262720,380.710147,256213.168402,1.221282,288.113995
0.962000,0.000000,5.538922,523.213736,0.000000,-0.272388,380.511509,256203.416380,1.221282,288.113997
